Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,CNG 4 America - Rosenberg,26111 Southwest Fwy,Located at Valero Truck Stop - US 59 Fuelmart.,Rosenberg,TX,77471,,888-560-5556  832-595-9772,E,,Public - Credit card at all times,24 hours daily; Also accepts RFID cards,A D EFS FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,29.533464,-95.776052,4/8/20,50055,2020-04-08 12:29:55 UTC,P,,,9/30/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,3,,1300,,,,,,,,,Q,3600,HD,,
CNG,Chevron,5347 Deerfoot Pkwy,,Trussville,AL,35173,,205-655-5119,T,,TEMPORARILY UNAVAILABLE (Public),24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.656727,-86.574883,12/12/19,50235,2020-01-21 18:34:38 UTC,P,,,,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,GAS_STATION,1,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Southland Transit,14913 Ramona Blvd,At Auction Ave,Baldwin Park,CA,91706,,,E,,Private,,,,T,3600,,,,,,,200-9,34.090116,-117.951919,1/13/20,50236,2020-01-21 18:34:38 UTC,P,,,12/15/11,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Baldwin Park,13940 E Live Oak,,Baldwin Park,CA,91706,,626-856-1278,E,,Private - Fleet customers only,Contact station for fueling access,,,Q,3600,,,,,,,GPS,34.111343,-118.004762,7/9/19,50237,2020-02-10 21:30:41 UTC,P,,,1/16/13,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Carlsbad Hauling,5960 El Camino Real,,Carlsbad,CA,92008,,,E,,Private,,,,B,3600,,,,,,,200-9,33.133883,-117.264644,7/9/19,50238,2020-02-10 21:30:41 UTC,P,,,9/12/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Waste Management - Carmel Marina Corp,11240 Commercial Pkwy,LCNG station,Castroville,CA,95012,,831-633-7878,E,,Private - Fleet customers only,24 hours daily; call 831-633-7878 for accessibility details,,,Q,3600,,,,,,,200-9,36.752787,-121.73951,7/9/19,50239,2020-02-10 21:30:41 UTC,P,,,6/30/11,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Clean N' Green,13793 Redwood Ave,,Chino,CA,91710,,800-331-3441,E,,Public - Credit card at all times,24 hours daily,D FuelMan M Proprietor V Voyager Wright_Exp,,B,3600,,,,,,,200-9,34.002873,-117.686257,7/9/19,50240,2020-02-10 21:30:41 UTC,P,,,1/16/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,B,3600,HD,,
CNG,Waste Management - Inland Empire Chino,13793 Redwood Ave,,Chino,CA,91710,,,E,,Private,,,,T,3600,,,,,,,200-9,34.002873,-117.686257,7/9/19,50241,2020-02-10 21:30:41 UTC,P,,,1/15/13,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - El Cajon - Private,1001 W Bradley Ave,LCNG Facility,El Cajon,CA,92020,,,E,,Private,,,,Q,3600,,,,,,,200-9,32.814368,-116.974443,7/9/19,50243,2020-02-10 21:30:41 UTC,P,,,8/1/16,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Grass Valley,293 Lower Grass Valley Blvd,,Grass Valley,CA,95959,,,E,,Private,,,,T,3600,,,,,,,200-9,39.245728,-121.027709,7/9/19,50245,2020-02-10 21:30:41 UTC,P,,,12/12/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Lancaster Hauling,1205 W City Ranch Rd,LCNG Facility. Tierra Subida and West City Ranch Rd.,Palmdale,CA,93551,,,T,,TEMPORARILY UNAVAILABLE (Private),,,,T,3600,,,,,,,GPS,34.570009,-118.149825,1/13/20,50248,2020-02-10 21:30:41 UTC,P,,,,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Privé),,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Davis Street Transfer Station,2615 Davis St,,San Leandro,CA,94577,,,E,,Private,,,,Q,3600,,,,,,,200-9,37.712037,-122.193722,7/9/19,50250,2020-02-10 21:30:41 UTC,P,,,10/24/14,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - GI Industries,195 W Los Angeles Ave,LCNG Facility.,Simi Valley,CA,93065,,,E,,Private,,,,Q,3600,,,,,,,200-9,34.282188,-118.802853,7/9/19,50252,2020-02-10 21:30:41 UTC,P,,,12/28/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Republic Services,9200 Glenoaks Blvd,,Sun Valley,CA,91352,,,E,,Private,,,,Q,3600,,,,,,,200-9,34.236457,-118.372546,4/8/20,50254,2020-04-08 12:29:55 UTC,P,,,12/15/11,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,Q,3600,HD,,
CNG,Trillium - Roaring Fork Transportation Authority,2307 Wulfsohn Rd,Located at Glenwood Maintenance Facility.,Glenwood Springs,CO,81601,,,E,,Private - Government only,,,,Q,3600,,,,,,,200-9,39.557159,-107.356333,11/8/19,50256,2020-01-21 18:34:38 UTC,LG,,,12/31/12,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,2,,1200,,,,,,,,,Q,3600,MD,,
CNG,Waste Management - Denver North,7780 E 96th Ave,,Henderson,CO,80640,,,E,,Private,,,,B,3600,,,,,,,200-9,39.867281,-104.896443,7/9/19,50257,2020-02-10 21:30:41 UTC,P,,,10/19/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Waste Management - Fort Walton Beach,108 Hill Ave NW,,Fort Walton Beach,FL,32548,,,E,,Private,,,,T,3600,,,,,,,200-9,30.422787,-86.668085,7/9/19,50258,2020-02-10 21:30:41 UTC,P,,,1/15/13,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Pensacola Energy - Pine Forest,6722 Pine Forest Rd,,Pensacola,FL,32526,,850-474-5307,E,,Public - Credit card at all times,24 hours daily,D FleetOne FuelMan GasCard M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,30.477803,-87.304989,6/6/19,50259,2020-01-21 18:34:38 UTC,LG,,,11/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,75,33000,,,,,,,,B,3600,HD,,
CNG,Waste Management - Central Iowa,201 SE 18th St,,Des Moines,IA,50317,,,E,,Private,,,,B,3600,,,,,,,200-9,41.586226,-93.585579,7/9/19,50260,2020-02-10 21:30:41 UTC,P,,,7/27/18,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Trillium,550 Southrock Dr,"Highway 20, Exit Highway 2 N",Rockford,IL,61102,,800-920-1166,E,,Public - Credit card at all times,24 hours daily; call 800-920-1166 to set up an account,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,42.22456,-89.109935,12/12/19,50261,2020-01-21 18:34:38 UTC,P,,,12/1/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,4,,800,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Norton Hauling,100 Hill St,,Norton,MA,2766,,,E,,Private,,,,B,3600,,,,,,,200-9,41.951097,-71.1434,7/9/19,50262,2020-02-10 21:30:41 UTC,P,,,1/22/14,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Waste Management - Detroit Central Hauling,19200 W 8 Mile Rd,,Southfield,MI,48075,,,E,,Private,,,,B,3600,,,,,,,200-9,42.445167,-83.230676,7/9/19,50263,2020-02-10 21:30:41 UTC,P,,,1/6/17,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Waste Management - Jackson Hauling,1450 Country Club Dr,,Jackson,MS,39209,,,E,,Private,,,,T,3600,,,,,,,200-9,32.34776,-90.247321,7/9/19,50264,2020-02-10 21:30:41 UTC,P,,,10/25/18,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Trenton Hauling,208 Patterson Ave,,Hamilton Township,NJ,8610,,,E,,Private,,,,T,3600,,,,,,,200-8,40.213062,-74.715814,7/9/19,50265,2020-02-10 21:30:41 UTC,P,,,6/16/14,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Rochester,1661 Mount Read Blvd,,Rochester,NY,14606,,,E,,Private,,,,T,3600,,,,,,,200-9,43.184356,-77.659942,7/9/19,50266,2020-02-10 21:30:41 UTC,P,,,3/11/13,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,1,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - Columbus Hauling,1006 Walnut St,,Canal Winchester,OH,43110,,,E,,Private,,,,T,3600,,,,,,,200-9,39.848906,-82.836232,7/9/19,50267,2020-02-10 21:30:41 UTC,P,,,8/7/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,OnCue Express #112 - C-Store,13600 N Western Ave,SE Corner of Memorial & N Western.,Oklahoma City,OK,73114,,405-752-4597,E,,Public,24 hours daily,Cash FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.608029,-97.530713,4/8/20,50268,2020-04-08 12:29:55 UTC,P,,,10/30/13,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,1,,1000,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - Portland Hauling,5330 NE Skyport Way,,Portland,OR,97218,,,E,,Private,,,,B,3600,,,,,,,200-9,45.576579,-122.610229,7/9/19,50269,2020-02-10 21:30:41 UTC,P,,,6/1/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Trillium - Procter & Gamble,PA-87,,Mehoopany,PA,18629,,,E,,Private - Fleet customers only,Call 800-920-1166 to set up a fueling account,,,Q,3000 3600,,,,,,,200-6,41.535431,-76.135081,8/8/19,50270,2020-01-21 18:34:38 UTC,P,,,11/30/12,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,STANDALONE_STATION,,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Waste Management - Cranston Hauling,1688 Pontiac Ave,,Cranston,RI,2920,,,E,,Private,,,,B,3600,,,,,,,200-9,41.736761,-71.461206,7/9/19,50271,2020-02-10 21:30:41 UTC,P,,,8/15/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,B,3600,HD,,
CNG,Zeit Energy - Atmos Energy,1540 Tech Center Pkwy,,Arlington,TX,76014,,817-223-1401,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,32.68081,-97.087869,5/6/20,50272,2020-05-06 17:56:57 UTC,P,,,11/15/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,75,36000,,,,,,,,Q,3600,HD,,
CNG,George Bush Intercontinental Airport,4001 Greens Rd,,Houston,TX,77032,,,E,,Private,,,,Q,3600,,,,,,,200-8,29.951637,-95.327181,4/8/20,50274,2020-04-08 12:29:55 UTC,P,,,1/15/13,,MD,,,,US,,,,Privé,,private,,,AIRPORT,2,,250,,,,,,,,,Q,3600,MD,,
CNG,Waste Management - Hampton Roads,3016 Yadkin Rd,,Chesapeake,VA,23323,,,E,,Private,,,,T,3600,,,,,,,200-9,36.767679,-76.355967,7/9/19,50275,2020-02-10 21:30:41 UTC,P,,,11/21/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - South Sound,701 2nd St NW,,Auburn,WA,98001,,253-939-3570,E,,Private,,,,T,3000 3600,,,,,,,200-9,47.310348,-122.23753,7/9/19,50277,2020-02-10 21:30:41 UTC,P,,,7/15/15,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3000 3600,HD,,
CNG,Waste Management - Spokane,11321 E Indiana Ave,,Spokane Valley,WA,99206,,,E,,Private,,,,T,3600,,,,,,,GPS,47.6755779,-117.2551876,7/9/19,50278,2020-02-10 21:30:41 UTC,P,,,9/21/12,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,T,3600,HD,,
CNG,Waste Management - North Sound - Woodinville,6211 234th St SE,,Woodinville,WA,98072,,,E,,Private,,,,B,3600,,,,,,,200-9,47.78557,-122.149322,7/9/19,50279,2020-02-10 21:30:41 UTC,P,,,6/8/12,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,B,3600,HD,,
CNG,Trillium,3050 Cranston Rd,,Beloit,WI,53511,,,E,,Private,,,,Q,3600,,,,,,,200-9,42.513287,-88.983359,11/8/19,50280,2020-01-21 18:34:38 UTC,P,,,4/4/16,,HD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,2,,2400,,,,,,,,,Q,3600,HD,,
CNG,Waste Management - WI Franklin,10627 S 27th St,,Franklin,WI,53132,,,E,,Private,,,,T,3600,,,,,,,200-9,42.8513,-87.952466,7/9/19,50281,2020-02-10 21:30:41 UTC,P,,,4/3/15,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Star Valley Gas,122 N Washington St,,Afton,WY,83110,,307-884-8182,E,,Public - Credit card at all times,24 hours daily,D M V Wright_Exp,,Q,3600,,,,,,,200-9,42.734146,-110.934037,3/3/20,50282,2020-03-03 21:13:47 UTC,P,,,8/15/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,110,,,,,,,,,Q,3600,HD,,
CNG,Domino Express #1,1709 S Highway 183,,Clinton,OK,73601,,580-323-0341,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.490972,-98.967096,8/8/19,50646,2020-01-21 18:34:38 UTC,P,,,7/20/12,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,,680,30000,,,,,,,,Q,3600,HD,,
CNG,Northeast Oklahoma Public Facilities Authority - Stilwell,81075 Highway 59,"Located on east side of Highway 59, across from Maryetta School (.25 mi north of the intersection of Highway 51 and Highway 59)",Stilwell,OK,74960,,918-696-4177,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.83873071,-94.63101433,8/8/19,50648,2020-01-21 18:34:38 UTC,SG,,,1/1/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STATE_GOV,4,,300,40000,,,,,,,,Q,3600,HD,,
CNG,Dandy Mini-Mart,474 Reuter Blvd,,Towanda,PA,18848,,570-265-6380,E,,Public,24 hours daily,A Cash D EFS FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-8,41.787689,-76.453971,8/8/19,50649,2020-01-21 18:34:38 UTC,P,,,1/15/13,,HD,,,,US,,,,Public,,public,,,CONVENIENCE_STORE,2,,,,,,,,,,,Q,3600,HD,,
CNG,Highland Energy - Sandersville,211 Triple V Cir,"South of Sandersville off of Highway 15, past Kaolin Rd on the right if heading south.",Sandersville,GA,31082,,478-232-8034,T,,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily,A D M V Wright_Exp,,Q,3600,,,,,,,200-8,32.961145,-82.809538,3/3/20,51033,2020-03-03 21:13:47 UTC,P,,,,,MD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,MD,,
CNG,TruStar Energy - Houston,2109 McCue Rd,,Houston,TX,77056,,253-561-2870,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,29.74492336,-95.46390671,4/8/20,51035,2020-04-08 12:29:55 UTC,P,,,1/31/13,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,250,,,,,,,,,Q,3600,MD,,
CNG,American Natural Gas,2125 Sanders Rd,I-40 and Route 64,Conway,AR,72032,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,35.106478,-92.43572,3/3/20,51466,2020-03-03 21:13:47 UTC,P,,,10/24/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,500,38925,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,1490 S County Rd 700 W,Just east of the I-65 and SR28 interchange.,Frankfort,IN,46041,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-8,40.185035,-86.53319,3/3/20,51470,2020-03-03 21:13:47 UTC,P,,,3/15/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,3,,1600,,,,,,,,,Q,3600,HD,,
CNG,American Natural Gas,8701 Colonel H Weir Cook Memorial Dr,Indianapolis Airport,Indianapolis,IN,46241,,866-264-6220,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FuelMan M TCH Tchek V Wright_Exp,,Q,3600,,,,,,,GPS,39.6998963,-86.31425446,3/3/20,51471,2020-03-03 21:13:47 UTC,P,,,2/15/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,600,,,,,,,,,Q,3600,HD,,
CNG,Piedmont Natural Gas - Spartanburg,501 W Blackstock Rd,Near I-26 Exit 21B,Spartanburg,SC,29301,,800-752-7504,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.94618,-81.996914,4/8/19,51479,2020-05-13 18:56:11 UTC,T,,,4/10/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,,,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Palm Desert Burrtec Waste,41575 Eclectic St,"I-10, Cook St exit, go south 3 miles, right on Hovley, left on Eclectic, right on Lemon, and station is at Corporate Way",Palm Desert,CA,92260,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.744086,-116.358858,5/9/19,51599,2020-01-21 18:34:38 UTC,P,,,1/15/99,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,800,,,,,,,,,Q,3000 3600,HD,,
CNG,ReFuel Sacramento,8550 Fruitridge Rd,,Sacramento,CA,95826,,916-455-2800,E,,Public - Card key after hours,24 hours daily with gate code; gate is open from 6am-5pm M-F; please call Customer Service at 916-288-2800 for more information,CFN CleanEnergy FleetOne FuelMan Voyager Wright_Exp,,Q,3600,,,,,,,200-8,38.525206,-121.387843,5/9/19,51600,2020-06-16 18:37:03 UTC,P,,,6/15/14,,HD,,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,STANDALONE_STATION,4,,900,29657,,,,,,,,Q,3600,HD,,
CNG,Clean Energy - Paratransit,2501 Florin Rd,,Sacramento,CA,95822,,,E,,Private,,,,Q,3600,,,,,,,200-9,38.496291,-121.480066,5/9/19,51601,2020-01-21 18:34:38 UTC,P,,,9/30/18,,MD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,MD,,
CNG,Clean Energy - Orlando Airport,6155 Cargo Rd,,Orlando,FL,32827,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,28.442255,-81.300819,6/6/19,51604,2020-01-21 18:34:38 UTC,P,,,2/18/15,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Waste Management - Sarasota Valley,5221 State Rd 776,,Venice,FL,34293,,,E,,Private,,,,T,3600,,,,,,,200-9,27.032734,-82.395633,7/9/19,51605,2020-02-10 21:30:41 UTC,P,,,2/14/12,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,City of Atlanta,1120 North Ave NW,,Atlanta,GA,30318,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,33.768283,-84.426533,3/3/20,51607,2020-03-03 21:13:47 UTC,J,,,1/11/16,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,B,3600,HD,,
CNG,City of Atlanta,128 Claire Dr,,Atlanta,GA,30315,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,33.705075,-84.383939,3/3/20,51608,2020-03-03 21:13:47 UTC,J,,,1/11/16,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,,,,B,3600,HD,,
CNG,Con Edison - Eastview Service Center,315 Old Saw Mill River Rd,,Valhalla,NY,10595,,914-789-6723,E,,Public - Card key at all times,"9am-2pm, 4pm-9pm daily; call 718-204-4048 to arrange for card key",,,Q,3600,,,,,,,200-9,41.08183,-73.825183,5/9/19,51610,2020-02-28 17:16:51 UTC,T,,,3/1/13,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,300,,,,,,,,,Q,3600,MD,,
CNG,Trillium,1905 Prospect Ct,"I-41, Exit 136",Appleton,WI,54914,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,44.245683,-88.483089,11/8/19,51612,2020-01-21 18:34:38 UTC,P,,,11/8/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,700,,,,,,,,,Q,3600,HD,,
CNG,Athens Utilities Board,1818 Holiday Dr,,Athens,TN,37303,,423-745-4501,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3600,,,,,,,200-9,35.467829,-84.644781,8/8/19,51621,2020-01-21 18:34:38 UTC,P,,,4/20/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,216,30000,,,,,,,,Q,3600,HD,,
CNG,City of Los Angeles - West Los Angeles,2027 Stoner Ave,At Mississippi Ave,Los Angeles,CA,90025,,,E,,Private - Government only,,,,B,3600,,,,,,,200-8,34.035901,-118.450718,4/8/19,51874,2020-03-27 17:28:49 UTC,LG,,,12/8/14,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,1800,,,,,,,,,B,3600,HD,,
CNG,Pensacola Energy - Ellyson Industrial Park,3320 Copter Rd,,Pensacola,FL,32514,,850-474-5307,E,,Public - Credit card at all times,24 hours daily,D FleetOne FuelMan GasCard M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,30.527696,-87.198188,6/6/19,51875,2020-01-21 18:34:38 UTC,LG,,,5/7/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,75,12000,,,,,,,,B,3600,HD,,
CNG,City of Augusta,3035 Tobacco Rd,U.S. Highway 1,Hephzibah,GA,30815,,706-829-1273,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,33.392931,-82.11295,3/3/20,51876,2020-03-03 21:13:47 UTC,LG,,,5/1/13,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,
CNG,CNG Source Fueling,7005 Brookville Rd,,Indianapolis,IN,46239,,317-353-8241,E,,Public - Credit card at all times,24 hours daily,A Comdata D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,39.754424,-86.047376,10/4/19,51878,2020-01-21 18:34:38 UTC,P,,,11/20/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,780,19700,,,,,,,,Q,3600,HD,,
CNG,Northeast Mississippi Natural Gas District,689 Hodges Dr,at the intersection of Hwy 363 and Hodges Dr.,Mantachie,MS,38855,,662-282-4261,E,,Private,,,,Q,3600,,,,,,,200-9,34.324116,-88.492641,6/9/20,51879,2020-06-09 16:47:26 UTC,LG,,,5/15/12,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,Q,3600,HD,,
